1457043103402,0,STARTLOG,VERSION=2,LOGGERDATE=2016/02/20
1457043103402,0,ASSIGNMENT_STARTED,ASSIGNMENT5_PART3B
1457043109219,1,START_RUN
1457043109219,1,FIRST_ASSIGNMENT_MODEL_LOG,NUM_MODELS=3,MODEL_SET=66
1457043109219,1,MODEL_NUM=0,model_66_0.xml,NEURALNET,NUM_HID=1,HID_TYPE=NUM_FEATURES
1457043109219,1,MODEL_NUM=1,model_66_1.xml,NEURALNET,NUM_HID=1,HID_TYPE=NUM_FEATURES
1457043109219,1,MODEL_NUM=2,model_66_2.xml,NEURALNET,NUM_HID=1,HID_TYPE=NUM_FEATURES
1457043109258,1,RUN,i=15,o=3,231.36904907226562,128.28836059570312,84.32450866699219,213.82630920410156,47.56085205078125,89.89857482910156,164.0269775390625,48.555633544921875,93.37474822998047,139.69952392578125,88.09201049804688,95.02024841308594,101.32843017578125,113.371337890625,91.4494400024414,111,2.836522198003677E-4,-7.225818212965862E-4,2.2208656492317402E-4,
1457043109308,1,RUN,i=15,o=3,230.83863830566406,128.43743896484375,84.37859344482422,213.1342010498047,47.7899169921875,89.95222473144531,163.75169372558594,48.89276123046875,93.42324829101562,139.939453125,88.76235961914062,95.06729888916016,101.78524780273438,113.85403442382812,91.47128295898438,111,2.745388608691446E-4,-7.219084583138802E-4,2.1866078114596288E-4,
1457043109358,1,RUN,i=15,o=3,229.6103057861328,127.1107177734375,84.46784210205078,209.66989135742188,46.242401123046875,89.63713073730469,160.33067321777344,47.162261962890625,93.08155822753906,139.06427001953125,87.873291015625,94.98737335205078,101.93292236328125,113.45700073242188,91.51451110839844,111,4.213209747034874E-4,-7.622478476921879E-4,3.2774445137462305E-4,
1457043109407,1,RUN,i=15,o=3,228.5517120361328,126.72909545898438,84.75082397460938,208.30575561523438,45.779327392578125,90.17520904541016,159.95420837402344,48.01043701171875,93.73326110839844,138.26092529296875,87.84603881835938,95.3802490234375,101.48831176757812,113.45578002929688,91.78585815429688,111,4.4247045556389253E-4,-7.94135153935116E-4,3.099213737683959E-4,
1457043109458,1,RUN,i=15,o=3,229.05809020996094,125.645263671875,85.27826690673828,205.85623168945312,44.33001708984375,90.83491516113281,159.99688720703125,48.500274658203125,94.59397888183594,139.65505981445312,88.14797973632812,96.10399627685547,103.19839477539062,113.86492919921875,92.50910949707031,111,3.5766751742727365E-4,-8.217305335433966E-4,1.434313221926331E-4,
1457043109507,1,RUN,i=15,o=3,228.13619995117188,123.54904174804688,85.5093002319336,205.65545654296875,43.2862548828125,91.14569854736328,160.65997314453125,48.242156982421875,94.96005249023438,141.20501708984375,89.38821411132812,96.41075134277344,103.96908569335938,114.43182373046875,92.72785949707031,111,3.5973806014999443E-4,-8.267192216491193E-4,4.025857542772071E-5,
1457043109558,1,RUN,i=15,o=3,226.82394409179688,122.08560180664062,85.61909484863281,207.1904754638672,43.32366943359375,91.17094421386719,160.65911865234375,47.358001708984375,94.86795043945312,140.05606079101562,88.62002563476562,96.38169860839844,103.797119140625,113.93264770507812,92.62814331054688,111,4.0860667538367146E-4,-8.468770861960184E-4,6.161217583972034E-5,
1457043109608,1,RUN,i=15,o=3,226.17608642578125,120.84439086914062,85.78363037109375,208.47402954101562,43.2713623046875,91.23377990722656,159.324462890625,44.823944091796875,94.63140869140625,139.79129028320312,87.82290649414062,96.46916198730469,104.5540771484375,113.963134765625,92.69306945800781,111,3.958037109657586E-4,-8.727796815636291E-4,5.3286755429815535E-5,
1457043109658,1,RUN,i=15,o=3,225.85675048828125,121.003173828125,85.90387725830078,209.74111938476562,43.045135498046875,91.33197784423828,159.57333374023438,44.01507568359375,94.64075469970703,139.98870849609375,87.640625,96.56124877929688,104.66629028320312,113.9786376953125,92.75678253173828,111,3.500184521728067E-4,-8.774696780095015E-4,1.5093509146524298E-5,
1457043109708,1,RUN,i=15,o=3,226.49356079101562,121.14776611328125,85.9814682006836,211.44793701171875,43.386993408203125,91.36737060546875,160.42425537109375,44.23138427734375,94.66099548339844,140.36279296875,87.64044189453125,96.61177825927734,104.8270263671875,114.123046875,92.81497192382812,111,2.7565975995869074E-4,-8.70743803647489E-4,-4.3499728447748964E-5,
1457043109758,1,RUN,i=15,o=3,227.1001434326172,121.55972290039062,86.05265808105469,212.77584838867188,43.8427734375,91.33197021484375,161.67318725585938,45.062591552734375,94.70944213867188,140.55462646484375,87.47055053710938,96.65263366699219,105.10427856445312,114.362060546875,92.90333557128906,111,1.9980463839985863E-4,-8.623997650057946E-4,-1.0165290581998221E-4,
1457043109808,1,RUN,i=15,o=3,227.05419921875,122.00738525390625,86.40864562988281,210.8849334716797,43.314208984375,91.75835418701172,162.1356658935547,46.612274169921875,95.39579772949219,140.74859619140625,87.75341796875,97.11314392089844,106.53231811523438,115.33090209960938,93.38221740722656,111,1.126653490550189E-4,-8.766788849544627E-4,-1.9913293008588795E-4,
1457043109857,1,RUN,i=15,o=3,226.62826538085938,125.41000366210938,85.75245666503906,208.46080017089844,43.612945556640625,91.33615112304688,159.7954559326172,46.6484375,94.94230651855469,141.34646606445312,90.05560302734375,96.74970245361328,106.96945190429688,117.50656127929688,92.97572326660156,111,1.3730614092022364E-4,-8.32038254544476E-4,-3.400332599301503E-5,
1457043109907,1,RUN,i=15,o=3,226.22195434570312,125.17852783203125,85.88023376464844,206.84364318847656,42.3602294921875,91.29684448242188,159.20541381835938,46.174713134765625,94.97573852539062,139.822021484375,89.54977416992188,96.79377746582031,105.771484375,117.13345336914062,93.00840759277344,111,1.9924734300874603E-4,-8.553070744610203E-4,9.492582342784939E-6,
1457043109957,1,RUN,i=15,o=3,224.98684692382812,125.12921142578125,86.25395965576172,204.21331787109375,41.05303955078125,91.63325500488281,155.98699951171875,44.34002685546875,95.15086364746094,137.85153198242188,89.23825073242188,97.0844497680664,103.9884033203125,116.75927734375,93.23020935058594,111,2.6707282258048304E-4,-9.163079087373127E-4,6.179407468548392E-5,
1457043110008,1,RUN,i=15,o=3,224.26571655273438,126.26541137695312,86.23890686035156,205.6571044921875,41.261322021484375,91.43998718261719,154.89373779296875,43.7841796875,94.88154602050781,136.69537353515625,89.30221557617188,96.98632049560547,102.740478515625,116.95413208007812,93.1867446899414,111,2.694830287781613E-4,-9.267923076353712E-4,1.0502516233923398E-4,
1457043110057,1,RUN,i=15,o=3,224.2932891845703,127.3057861328125,86.19898223876953,204.59120178222656,41.540252685546875,91.34246826171875,154.7005615234375,43.77960205078125,94.75021362304688,136.03073120117188,89.17367553710938,96.87808227539062,101.95257568359375,116.84490966796875,93.09181213378906,111,2.8186258753315485E-4,-9.272415291130542E-4,1.5360784865231514E-4,
1457043110107,1,RUN,i=15,o=3,225.04811096191406,128.59259033203125,86.10098266601562,203.2421417236328,42.1661376953125,91.21141052246094,155.16366577148438,44.289306640625,94.63993835449219,135.90203857421875,89.21197509765625,96.74659729003906,100.907958984375,116.58111572265625,92.96774291992188,111,2.789558139842385E-4,-9.164014869045278E-4,1.900965667687715E-4,
1457043110157,1,RUN,i=15,o=3,225.1534423828125,127.452880859375,86.00154113769531,203.6398162841797,42.3092041015625,91.13780212402344,155.24725341796875,44.359832763671875,94.56857299804688,135.91720581054688,89.14544677734375,96.66719055175781,100.69058227539062,116.40106201171875,92.89556884765625,111,3.2674752263806006E-4,-9.149228744105287E-4,2.0144907567909431E-4,
1457043110208,1,RUN,i=15,o=3,224.37709045410156,126.59048461914062,85.98118591308594,205.8149871826172,42.59619140625,91.13753509521484,156.87315368652344,43.946441650390625,94.4952163696289,136.64974975585938,89.25595092773438,96.66191101074219,100.99176025390625,116.091064453125,92.88995361328125,111,3.262326860963838E-4,-9.034906495910544E-4,1.4838555239488072E-4,
1457043110257,1,RUN,i=15,o=3,223.05401611328125,125.73995971679688,86.03437042236328,207.74815368652344,42.576934814453125,91.26405334472656,160.42222595214844,42.25213623046875,94.42218017578125,137.88107299804688,89.62277221679688,96.82906341552734,102.07940673828125,115.9471435546875,93.04366302490234,111,2.883101171676228E-4,-8.811568596364117E-4,2.9379667824569466E-5,
1457043110307,1,RUN,i=15,o=3,222.6357421875,125.35360717773438,86.46371459960938,209.82818603515625,42.520050048828125,91.94915771484375,166.01222229003906,40.253570556640625,94.82196044921875,140.14529418945312,90.21282958984375,97.46721649169922,103.90737915039062,115.930908203125,93.61769104003906,111,9.962168954508188E-5,-8.576851692312371E-4,-2.523907931512026E-4,
1457043110357,1,RUN,i=15,o=3,221.73681640625,125.37579345703125,85.83647918701172,209.71932983398438,43.63360595703125,91.6247787475586,167.4842529296875,41.36566162109375,94.48309326171875,139.67398071289062,91.5069580078125,96.99110412597656,103.75698852539062,117.1810302734375,93.05709838867188,111,2.0274700105188392E-4,-8.111088763959051E-4,-1.2599531482027082E-4,
1457043110408,1,RUN,i=15,o=3,221.6454620361328,125.28421020507812,85.73471069335938,209.52471923828125,43.843719482421875,91.51215362548828,168.88685607910156,41.55621337890625,94.35142517089844,139.47650146484375,91.42453002929688,96.87586975097656,104.41897583007812,117.64810180664062,92.94291687011719,111,1.9977509860003018E-4,-7.941978733766453E-4,-1.1761094542583894E-4,
1457043110457,1,RUN,i=15,o=3,220.3821258544922,127.19805908203125,85.17693328857422,212.28228759765625,44.95501708984375,90.85380554199219,169.66200256347656,42.594024658203125,93.76561737060547,140.37234497070312,91.2918701171875,96.32535552978516,104.9769287109375,117.8172607421875,92.46987915039062,111,2.2094084984503048E-4,-7.487144938493895E-4,-3.67863577263039E-5,
1457043110507,1,RUN,i=15,o=3,220.68374633789062,128.11065673828125,84.5882339477539,212.29530334472656,45.16412353515625,90.388427734375,162.76406860351562,44.81561279296875,93.62528991699219,140.107666015625,91.05905151367188,95.88719177246094,105.1307373046875,117.81301879882812,92.07130432128906,111,3.6016743694206044E-4,-7.599645438232105E-4,1.9800281622534E-4,
1457043110557,1,RUN,i=15,o=3,220.94454956054688,129.39846801757812,84.49308013916016,212.74209594726562,45.513031005859375,90.31845092773438,161.77386474609375,45.988067626953125,93.67579650878906,140.04299926757812,91.02410888671875,95.81523132324219,104.74581909179688,117.5865478515625,92.02540588378906,111,3.5286215565405454E-4,-7.581636556164284E-4,2.29189921923445E-4,
1457043110608,1,RUN,i=15,o=3,221.85888671875,131.052978515625,84.73687744140625,214.06301879882812,46.18243408203125,90.42031860351562,161.7845001220703,46.838775634765625,93.80317687988281,140.65121459960938,91.29296875,95.96336364746094,104.8428955078125,117.532958984375,92.22198486328125,111,2.1749188547354192E-4,-7.584014117776317E-4,1.4382929589817905E-4,
